-----------------------------------------------------------------------------------------------------
19日22时37分44秒Info:System');"成功[BP.Port.Emp-1]放入缓存。
19日22时37分55秒Info:System');"成功[BP.Sys.EnsAppCfg-17]放入缓存。
19日22时40分43秒Info:System');"成功[BP.Sys.EnsAppCfg-17]放入缓存。
-----------------------------------------------------------------------------------------------------
19日22时45分31秒Info:System');"成功[BP.Port.Emp-1]放入缓存。
19日22时45分48秒Info:System');"成功[BP.Sys.EnsAppCfg-17]放入缓存。
19日22时45分48秒Fatal:System');"@两次内存查询 EnName=BP.Sys.EnsAppCfg,PKVal=BP.YG.JiangPins@WinCardH
19日22时45分48秒Fatal:System');"@两次内存查询 EnName=BP.Sys.EnsAppCfg,PKVal=BP.YG.JiangPins@WinCardW
19日22时45分54秒Info:System');"成功[BP.Sys.EnsAppCfg-19]放入缓存。
19日22时45分54秒Fatal:System');"@两次内存查询 EnName=BP.Sys.EnsAppCfg,PKVal=BP.YG.JiangPins@UIRowStyleGlo
19日22时45分54秒Fatal:System');"@两次内存查询 EnName=BP.Sys.EnsAppCfg,PKVal=BP.YG.JiangPins@IsEnableDouclickGlo
19日22时45分54秒Fatal:System');"@两次内存查询 EnName=BP.Sys.EnsAppCfg,PKVal=BP.YG.JiangPins@IsEnableRefFunc
19日22时45分54秒Fatal:System');"@两次内存查询 EnName=BP.Sys.EnsAppCfg,PKVal=BP.YG.JiangPins@IsEnableFocusField
19日22时45分54秒Fatal:System');"@两次内存查询 EnName=BP.Sys.EnsAppCfg,PKVal=BP.YG.JiangPins@IsEnableOpenICON
19日22时45分54秒Fatal:System');"@两次内存查询 EnName=BP.Sys.EnsAppCfg,PKVal=BP.YG.JiangPins@FocusField
19日22时46分05秒Info:System');"成功[BP.Sys.EnCfg-0]放入缓存。
19日22时46分05秒Fatal:System');"@两次内存查询 EnName=BP.Sys.EnCfg,PKVal=BP.YG.JiangPin
19日22时46分05秒Info:System');"成功[BP.Sys.EnCfg-0]放入缓存。
19日22时46分05秒Fatal:System');"@两次内存查询 EnName=BP.Sys.EnsAppCfg,PKVal=BP.YG.JiangPins@EditerType
19日22时46分18秒Info:System');"成功[BP.Sys.EnCfg-0]放入缓存。
19日22时46分18秒Fatal:System');"@两次内存查询 EnName=BP.Sys.EnCfg,PKVal=BP.YG.JiangPin
19日22时46分18秒Info:System');"成功[BP.Sys.EnCfg-0]放入缓存。
19日22时46分18秒Info:System');"成功[BP.Sys.EnsAppCfg-26]放入缓存。
19日22时46分18秒Info:System');"成功[BP.Sys.EnCfg-0]放入缓存。
19日22时46分18秒Fatal:System');"@两次内存查询 EnName=BP.Sys.EnCfg,PKVal=BP.YG.JiangPin
19日22时46分18秒Info:System');"成功[BP.Sys.EnCfg-0]放入缓存。
19日22时46分22秒Info:System');"成功[BP.Sys.EnCfg-0]放入缓存。
19日22时46分22秒Fatal:System');"@两次内存查询 EnName=BP.Sys.EnCfg,PKVal=BP.YG.JiangPin
19日22时46分22秒Info:System');"成功[BP.Sys.EnCfg-0]放入缓存。
19日22时46分22秒Info:System');"成功[BP.Sys.EnCfg-0]放入缓存。
19日22时46分22秒Fatal:System');"@两次内存查询 EnName=BP.Sys.EnCfg,PKVal=BP.YG.JiangPin
19日22时46分22秒Info:System');"成功[BP.Sys.EnCfg-0]放入缓存。
19日22时46分22秒Info:System');"成功[BP.Sys.EnCfg-0]放入缓存。
19日22时46分22秒Fatal:System');"@两次内存查询 EnName=BP.Sys.EnCfg,PKVal=BP.YG.JiangPin
19日22时46分22秒Info:System');"成功[BP.Sys.EnCfg-0]放入缓存。
19日22时46分25秒Info:System');"成功[BP.Sys.EnCfg-0]放入缓存。
19日22时46分25秒Fatal:System');"@两次内存查询 EnName=BP.Sys.EnCfg,PKVal=BP.YG.JiangPin
19日22时46分25秒Info:System');"成功[BP.Sys.EnCfg-0]放入缓存。
19日22时46分25秒Info:System');"成功[BP.Sys.EnCfg-0]放入缓存。
19日22时46分25秒Fatal:System');"@两次内存查询 EnName=BP.Sys.EnCfg,PKVal=BP.YG.JiangPin
19日22时46分25秒Info:System');"成功[BP.Sys.EnCfg-0]放入缓存。
19日22时46分26秒Info:System');"成功[BP.Sys.EnCfg-0]放入缓存。
19日22时46分26秒Fatal:System');"@两次内存查询 EnName=BP.Sys.EnCfg,PKVal=BP.YG.JiangPin
19日22时46分26秒Info:System');"成功[BP.Sys.EnCfg-0]放入缓存。
19日22时46分26秒Info:System');"成功[BP.Sys.EnCfg-0]放入缓存。
19日22时46分26秒Fatal:System');"@两次内存查询 EnName=BP.Sys.EnCfg,PKVal=BP.YG.JiangPin
19日22时46分26秒Info:System');"成功[BP.Sys.EnCfg-0]放入缓存。
19日22时46分31秒Info:System');"成功[BP.Sys.EnCfg-0]放入缓存。
19日22时46分31秒Fatal:System');"@两次内存查询 EnName=BP.Sys.EnCfg,PKVal=BP.YG.JiangPin
19日22时46分31秒Info:System');"成功[BP.Sys.EnCfg-0]放入缓存。
19日22时46分31秒Info:System');"成功[BP.Sys.EnCfg-0]放入缓存。
19日22时46分31秒Fatal:System');"@两次内存查询 EnName=BP.Sys.EnCfg,PKVal=BP.YG.JiangPin
19日22时46分31秒Info:System');"成功[BP.Sys.EnCfg-0]放入缓存。
19日22时46分34秒Info:System');"成功[BP.Sys.EnCfg-0]放入缓存。
19日22时46分34秒Fatal:System');"@两次内存查询 EnName=BP.Sys.EnCfg,PKVal=BP.YG.JiangPin
19日22时46分34秒Info:System');"成功[BP.Sys.EnCfg-0]放入缓存。
19日22时46分34秒Info:System');"成功[BP.Sys.EnCfg-0]放入缓存。
19日22时46分34秒Fatal:System');"@两次内存查询 EnName=BP.Sys.EnCfg,PKVal=BP.YG.JiangPin
19日22时46分34秒Info:System');"成功[BP.Sys.EnCfg-0]放入缓存。
19日22时46分34秒Info:System');"成功[BP.Sys.EnCfg-0]放入缓存。
19日22时46分34秒Fatal:System');"@两次内存查询 EnName=BP.Sys.EnCfg,PKVal=BP.YG.JiangPin
19日22时46分34秒Info:System');"成功[BP.Sys.EnCfg-0]放入缓存。
19日22时46分38秒Info:System');"成功[BP.Sys.EnCfg-0]放入缓存。
19日22时46分38秒Fatal:System');"@两次内存查询 EnName=BP.Sys.EnCfg,PKVal=BP.YG.JiangPin
19日22时46分38秒Info:System');"成功[BP.Sys.EnCfg-0]放入缓存。
19日22时46分38秒Info:System');"成功[BP.Sys.EnCfg-0]放入缓存。
19日22时46分38秒Fatal:System');"@两次内存查询 EnName=BP.Sys.EnCfg,PKVal=BP.YG.JiangPin
19日22时46分38秒Info:System');"成功[BP.Sys.EnCfg-0]放入缓存。
19日22时46分48秒Info:System');"成功[BP.Sys.EnCfg-0]放入缓存。
19日22时46分48秒Fatal:System');"@两次内存查询 EnName=BP.Sys.EnCfg,PKVal=BP.YG.JiangPin
19日22时46分48秒Info:System');"成功[BP.Sys.EnCfg-0]放入缓存。
19日22时46分48秒Info:System');"成功[BP.Sys.EnCfg-0]放入缓存。
19日22时46分48秒Fatal:System');"@两次内存查询 EnName=BP.Sys.EnCfg,PKVal=BP.YG.JiangPin
19日22时46分48秒Info:System');"成功[BP.Sys.EnCfg-0]放入缓存。
19日22时46分49秒Info:System');"成功[BP.Sys.EnCfg-0]放入缓存。
19日22时46分49秒Fatal:System');"@两次内存查询 EnName=BP.Sys.EnCfg,PKVal=BP.YG.JiangPin
19日22时46分49秒Info:System');"成功[BP.Sys.EnCfg-0]放入缓存。
-----------------------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------------------
19日23时19分01秒Info:System');"成功[BP.Port.Emp-1]放入缓存。
19日23时19分14秒Info:System');"成功[BP.Sys.EnsAppCfg-26]放入缓存。
19日23时19分14秒Fatal:System');"@两次内存查询 EnName=BP.Sys.EnsAppCfg,PKVal=BP.YG.TouGaos@WinCardH
19日23时19分15秒Fatal:System');"@两次内存查询 EnName=BP.Sys.EnsAppCfg,PKVal=BP.YG.TouGaos@WinCardH
19日23时19分17秒Fatal:System');"@两次内存查询 EnName=BP.Sys.EnsAppCfg,PKVal=BP.YG.TouGaos@WinCardH
19日23时19分19秒Fatal:System');"@两次内存查询 EnName=BP.Sys.EnsAppCfg,PKVal=BP.YG.TouGaos@WinCardH
19日23时19分19秒Fatal:System');"@两次内存查询 EnName=BP.Sys.EnsAppCfg,PKVal=BP.YG.TouGaos@WinCardH
19日23时19分34秒Info:System');"成功[BP.YG.ZJType-3]放入缓存。
19日23时19分35秒Fatal:System');"@两次内存查询 EnName=BP.Sys.EnsAppCfg,PKVal=BP.YG.TouGaos@WinCardH
19日23时20分39秒Fatal:System');"@两次内存查询 EnName=BP.Sys.EnsAppCfg,PKVal=BP.YG.TouGaos@WinCardH
19日23时20分40秒Fatal:System');"@两次内存查询 EnName=BP.Sys.EnsAppCfg,PKVal=BP.YG.TouGaos@WinCardH
19日23时20分41秒Fatal:System');"@两次内存查询 EnName=BP.Sys.EnsAppCfg,PKVal=BP.YG.TouGaos@WinCardH
19日23时20分44秒Fatal:System');"@两次内存查询 EnName=BP.Sys.EnsAppCfg,PKVal=BP.YG.TouGaos@WinCardH
19日23时20分45秒Fatal:System');"@两次内存查询 EnName=BP.Sys.EnsAppCfg,PKVal=BP.YG.TouGaos@WinCardH
19日23时21分02秒Fatal:System');"@两次内存查询 EnName=BP.Sys.EnsAppCfg,PKVal=BP.YG.TouGaos@WinCardH
19日23时21分04秒Fatal:System');"@两次内存查询 EnName=BP.Sys.EnsAppCfg,PKVal=BP.YG.TouGaos@WinCardH
19日23时53分44秒Fatal:System');"@两次内存查询 EnName=BP.Sys.EnsAppCfg,PKVal=BP.YG.TouGaos@WinCardH
19日23时53分47秒Fatal:System');"@两次内存查询 EnName=BP.Sys.EnsAppCfg,PKVal=BP.YG.TouGaos@WinCardH
